key,nome,nomeunita1,daprof,aprof,litologia,etarel,a
6342001,ARGENTA 1,,0.0,970.5,SABBIE E ARGILLE,QUATERNARIO,
100700,ARIANNA 4 DIR,,0.0,1548.0,,,
34573,ARLECCHINO 1,,0.0,840.0,ARGILLE E SABBIE,,
6819001,ARLUNO 1,,0.0,796.55,SABBIE E GHIAIE,QUATERNARIO,
799996,ARMIDA 3X,,0.0,406.0,,,
603766,ARMIDA 8 DIR,,0.0,301.0,,,
5433001,AS 1,FLYSCH CALCAREO MARNOSO,0.0,150.0,"ARGILLITI,MARNE ED ARENARIE CEM.CARBONATICHE",CRETACEO INF.,
5434002,AS 3,CALCARE A PALOMBINI,0.0,150.0,"CALCARI MICRITICI,MARNE,ARGILLITI ED ARENARIE CARBONATICHE",CRETACEO INF.,
5434015,AS 5,LIGURIDI S.L.,0.0,150.0,"ARGILLITI,MARNE E CALCARI",CRETACEO-S,OLIGOCENE
4862007,ASCIGNO 1,,0.0,425.0,ARGILLE CON SABBIE,PLIOCENE,
6715001,ASIGLIANO 1,,0.0,324.6,SABBIE E ARGILLE,QUATERNARIO,
5656005,ASOLA 1D,,0.0,1546.0,"ARGILLE SILTOSE SABBIOSE,SABBIE",QUATERNARIO,PLIOCENE INF.
1006464,ASPASIA 1,,0.0,1865.0,ARGILLE E SABBIE,QUATERNARIO,
6513001,ASTI 1,,0.0,32.0,SABBIE E GHIAIE,QUATERNARIO,
6513002,ASTI 2,,0.0,20.0,SABBIE E CIOTTOLI,QUATERNARIO,
74083,ASTRA 1,,0.0,1320.0,ARGILLE E SABBIE,,
1003288,ATENA 1,,0.0,2020.0,SABBIE E ARGILLE,QUATERNARIO,
1006108,ATREO 1,,0.0,1470.0,SABBIE E ARGILLE,QUATERNARIO,
468464,AURA 1,,0.0,1505.0,ARGILLE E SABBIE,,
279689,AURELIA 1,,0.0,620.0,SABBIE E ARGILLE,,
3820012,AURORA 1,,0.0,17.0,GRANITO MOLTO ALTERATO,CARBONIFERO,
3820013,AURORA 2,,0.0,11.0,GRANITO FORTEMENTE ALTERATO,CARBONIFERO,
1001714,AVALLE 1,LIGURIDI S.L.,0.0,160.55,ARGILLITE-CALCARE MARNOSO,CRETACEO,EOCENE
1002234,AVALLE 2,GRUPPO FORMAZIONI POSTOROGENICHE,0.0,26.0,CONGLOMERATO,PLIOCENE,
4160006,AVERNO 1D,VULCANITI,0.0,1350.0,"TUFI,TUFITI,TRACHITI E LAVE",QUATERNARIO,
366849,AZALEA 15 DIR,,0.0,1521.0,,,
5044016,BACUCCO 1,,0.0,50.0,TUFI,PLEISTOCENE,
5534022,BADIA 1,ARGILLE A PALOMBINI,0.0,320.0,"ARGILLITI,CALCARI SILICEI E ARENARIE CEM. CARB.",CRETACEO INF.,
622052,BADIA 1A,GRUPPO FORM. SERIE OFIOLITICA,0.0,200.0,,CRETACEO,MALM
19452,BADIA 1B,GRUPPO FLYSCH CALC.-MARN. F.L.,0.0,750.0,,CRETACEO-SUP,
6243003,BAGNACAVALLO 1,,0.0,1699.75,SABBIE E ARGILLE CON CIOTTOLI,QUATERNARIO,
6243004,BAGNACAVALLO 2,,0.0,1546.6,SABBIE E ARGILLE,QUATERNARIO,
5044018,BAGNACCIO 1,,0.0,14.0,TRAVERTINI,,
4843004,BAGNARELLO 1,ROCCE DI DEPOSIZIONE SUBAEREA,0.0,10.0,TRAVERTINI,QUATERNARIO,
6433003,BAGNOLO IN PIANO 1,,0.0,1053.2,SABBIE E ARGILLE CON CIOTTOLI,QUATERNARIO,
6433004,BAGNOLO IN PIANO 2,,0.0,1097.95,SABBIE E ARGILLE CON CIOTTOLI,QUATERNARIO,
6829003,BAGNOLO MELLA 1,,0.0,733.85,SABBIE E ARGILLE,QUATERNARIO,
6829004,BAGNOLO MELLA 2,,0.0,763.85,"SABBIE,ARGILLE E GHIAIE",QUATERNARIO,
6829005,BAGNOLO MELLA 4,,0.0,794.0,"SABBIE,GHIAIE E ARGILLE",QUATERNARIO,
6828006,BAGNOLO MELLA 6,,0.0,760.0,"SABBIE,ARGILLE,GHIAIE E CIOTTOLI",QUATERNARIO,
6829006,BAGNOLO MELLA 7,,0.0,710.0,"SABBIE,GHIAIE E ARGILLE",QUATERNARIO,
5340009,BAGNOLO/AM,LIGURIDI S.L.,0.0,600.0,"ARGILLITI,CALCARI E CALCARI MARNOSI",EOCENE SUP.,CRETACEO INF.
1001412,BAGNOLO/LR,GRUPPO FORMAZIONI POSTOROGENICHE,0.0,94.0,CONGLOMERATO,MIOCENE,
5340007,BAGNORE 1,VULCANITI ACIDE ANATECTICHE,0.0,70.0,IGNIMBRITI,QUATERNARIO,
678062,BAGNORE 10,VULCANITI ALCALINO POTASSICHE,0.0,605.0,IGNIMBRITE,QUATERNARIO,
5340002,BAGNORE 12,FORM. PIETRAFORTE (SANTA FIORA),0.0,518.0,"ARENARIE CEM.CARB.,CALCARI MARNOSI,ARGILLOSCISTI",EOCENE,CRETACEO
1009401,BAGNORE 13,VULCANITI ALCALINO POTASSICHE,0.0,239.0,ASH FLOW,QUATERNARIO,
5340008,BAGNORE 13BIS,VULCANITI ACIDE ANATECTICHE,0.0,240.0,IGNIMBRITI,QUATERNARIO,
1005572,BAGNORE 14,LIGURIDI S.L.,0.0,127.0,ARENARIA-ARGILLITE-CALCARE,CRETACEO,EOCENE
165200,BAGNORE 15,VULCANITI ALCALINO POTASSICHE,0.0,23.0,IGNIMBRITE,QUATERNARIO,
536244,BAGNORE 16,LIGURIDI S.L.,0.0,440.0,CALCARE-ARGILLITE-ARENARIA,CRETACEO,EOCENE
1005010,BAGNORE 17,VULCANITI ALCALINO POTASSICHE,0.0,192.0,IGNIMBRITE,QUATERNARIO,
5340005,BAGNORE 18,VULCANITI ACIDE ANATECTICHE,0.0,200.0,IGNIMBRITI,QUATERNARIO,
5343001,BAGNORE 19,LIGURIDI S.L.,0.0,410.0,"ARGILLITI,CALCARI ED ARENARIE",EOCENE,CRETACEO
5340001,BAGNORE 2,LIGURIDI S.L.,0.0,346.25,"ARGILLITI,CALCARI ED ARENARIE",EOCENE,CRETACEO
1006506,BAGNORE 20,CALCARI A PALOMBINI F.L.,0.0,260.0,SCISTO-CALCARE SILICEO,CRETACEO-I,
363237,BAGNORE 20BIS,LIGURIDI S.L.,0.0,425.0,ARGILLITE-CALCARE MARNOSO,CRETACEO,EOCENE
200890,BAGNORE 21,,0.0,425.0,"ARGILLITI, AREN.,CALC.MARN.,CALC.MI",CRETACEO SUP.,CRETACEO INF.
749384,BAGNORE 22,CALCARE A PALOMBINI F.L.,0.0,440.0,ARGILLITE-ARENARIA-CALCARE,CRETACEO-INF,
1007608,BAGNORE 2BIS,LIGURIDI S.L.,0.0,326.0,ARGILLITE-CALCARE MARNOSO,CRETACEO,EOCENE
5340003,BAGNORE 3,VULCANITI ACIDE ANATECTICHE,0.0,169.0,IGNIMBRITI,QUATERNARIO,
179527,BAGNORE 3BIS,VULCANITI ALCALINO POTASSICHE,0.0,200.0,VULCANITI,QUATERNARIO,
948239,BAGNORE 3BISA,VULCANITI ALCALINO POTASSICHE,0.0,200.0,"LAVE,IGNIMBRITI",QUATERNARIO,
560295,BAGNORE 4,VULCANITI ALCALINO POTASSICHE,0.0,71.5,IGNIMBRITE,QUATERNARIO,
5340006,BAGNORE 5,VULCANITI ACIDE ANATECTICHE,0.0,192.0,IGNIMBRITI,QUATERNARIO,
296576,BAGNORE 6,LIGURIDI S.L.,0.0,500.0,ARGILLITE-CALCARE,CRETACEO,EOCENE
5340004,BAGNORE 7,LIGURIDI S.L.,0.0,221.0,"ARENARIE,ARGILLITI E CALCARI",CRETACEO,EOCENE
557887,BAGNORE 8,LIGURIDI S.L.,0.0,60.0,ARGILLITE-CALCARE MARNOSO,CRETACEO,EOCENE
800992,BAGNORE 9,LIGURIDI S.L.,0.0,500.0,ARGILLITE-CALCARE MARNOSO,CRETACEO,EOCENE
6233001,BAISO 1,,0.0,1505.5,ARGILLE CON ARENARIE E CALCARI,,
2448001,BALATA INICI,,0.0,52.0,ARGILLE ED ARGILLE SABBIOSE,,
1004795,BALDI,LIGURIDI S.L.,0.0,55.0,ARGILLITE-CALCARE MARNOSO,CRETACEO,EOCENE
6714001,BALZOLA 1,,0.0,361.65,"SABBIE,ARGILLE,CIOTTOLI",QUATERNARIO,
6715002,BALZOLA 2,,0.0,671.35,"SABBIE,ARGILLE,CIOTTOLI",QUATERNARIO,
6715003,BALZOLA 3,,0.0,446.4,"SABBIE,ARGILLE,GHIAIE",QUATERNARIO,
126562,BARBARA 16 DIR,,0.0,303.0,,,
474177,BARBARA 27 DIR,,0.0,1166.0,,,
460716,BARBARA 34 DIR,,0.0,1044.0,,,
744870,BARBARA 41 DIR,,0.0,860.0,,,
969766,BARBARA 53 DIR,,0.0,860.0,,,
822145,BARBARA 62 DIR,,0.0,720.0,,,
196342,BARBARA 69 DIR,,0.0,800.0,,,
149747,BARBARA NORD 1,,0.0,342.0,,,
257866,BARBARA NORD 13 DIR,,0.0,301.0,,,
677609,BARBARA S1,,0.0,357.0,,,
810751,BARESSA,,0.0,50.0,MARNE,,
6440002,BARICELLA 1,,0.0,644.8,SABBIE CON ARGILLE,QUATERNARIO,
6339003,BARICELLA 2,,0.0,1166.3,SABBIE E ARGILLE,QUATERNARIO,
6340002,BARICELLA 3,,0.0,907.9,SABBIE E ARGILLE,QUATERNARIO,
3419001,BARUMINI,,0.0,200.0,MARNE,,
1002230,BASIL 1BIS,,0.0,1295.0,ARGILLE  E SABBIE,QUATERNARIO,
484320,BASIL 8DIR,,0.0,304.0,,,
6720002,BATTUDA 1,,0.0,1544.1,"SABBIE,ARGILLE E CIOTTOLI",QUATERNARIO,
6541002,BAURA 1,,0.0,646.6,SABBIE E ARGILLE,QUATERNARIO,
1005804,BEA 1,,0.0,1020.0,ARGILLE CON SABBIE,QUATERNARIO,
1008129,BELLARIA,GRUPPO FORMAZIONI POSTOROGENICHE,0.0,40.0,CONGLOMERATO,PLIOCENE-M,
6047001,BELLARIA 1,,0.0,1606.5,ARGILLE CON SABBIE E GHIAIE,QUATERNARIO,
6047002,BELLARIA 2,,0.0,1126.6,"ARGILLE,SABBIE E CIOTTOLI",QUATERNARIO,
1003348,BELLARIA MARE 1,,0.0,1700.0,ARGILLE E SABBIE CON CIOTTOLI,QUATERNARIO,
1008771,BELLI,LIGURIDI S.L.,0.0,380.1,CALCARE-ARGILLITE,CRETACEO,EOCENE
6923001,BELLINZAGO 1,,0.0,507.0,SABBIE E ARGILLE,QUATERNARIO,
7346001,BELLUNO 1,,0.0,40.0,ARGILLE,QUATERNARIO,
407996,BELVEDERE,LIGURIDI S.L.,0.0,120.0,ARGILLITE-CALCARE MARNOSO-ARENARIA,CRETACEO,EOCENE
1008098,BENEDETTI,LIGURIDI S.L.,0.0,288.9,ARGILLITE-CALCARE MARNOSO,CRETACEO,EOCENE
4466002,BENEVENTO 2,UNITA' SICILIDI,0.0,340.0,"ARGILLA VARICOLORE PASSANTE A MARNA GRIGIA, SILTOSA CON LIVELLI DI MDST",?,
4366001,BENEVENTO 3,,0.0,2986.0,"ARGILLE,MARNE,ARENARIE E CALCARI",,
1009083,BENI,LIGURIDI S.L.,0.0,132.0,ARGILLITE-CALCARE MARNOSO,CRETACEO,EOCENE
7354001,BERNADIA 1,,0.0,496.8,"ARGILLE, ARENARIE E CALCARI",EOCENE,PALEOCENE
1003394,BERTOLE 1,LIGURIDI S.L.,0.0,121.95,ARGILLITE-CALCARE MARNOSO,CRETACEO,EOCENE
178799,BERTOLE 2,LIGURIDI S.L.,0.0,140.3,ARGILLITE-CALCARE MARNOSO,EOCENE-MEDIO,
849911,BETTINA 1,,0.0,400.0,,,
801816,BIANCA 1,,0.0,299.0,,,
1008614,BIANCHI,LIGURIDI S.L.,0.0,230.9,ARGILLITE-CALCARE,CRETACEO,EOCENE
6529007,BIANCONESE 1,,0.0,1311.6,ARGILLE E SABBIE CON CIOTTOLI,QUATERNARIO,
1006578,BIONDI,LIGURIDI S.L.,0.0,280.0,ARENARIA-ARGILLITE-CALCARE,CRETACEO,EOCENE
1006921,BOCCI,LIGURIDI S.L.,0.0,126.5,ARGILLITE-CALCARE MARNOSO,CRETACEO,EOCENE
1004655,BODDI,MACIGNO,0.0,120.0,ARENARIA-ARGILLITE,OLIGOCENE-S,AQUITANIANO
271110,BOLGHERI,,0.0,133.0,Argille,,
6338001,BOLOGNA 1,,0.0,1771.0,"SABBIE,ARGILLE E CIOTTOLI",QUATERNARIO,
6238002,"BOLOGNA 2D""A""",,0.0,2399.5,"MARNE,ARGILLE,CALC. MARN.,ARENARIE CON GESSI",,
6238003,"BOLOGNA 2D""B""",,0.0,2426.5,"MARNE,ARGILLE,CALC.MARN.E ARENARIE",,
6238001,BOLOGNA 3,,0.0,246.65,CIOTTOLI E SABBIE,QUATERNARIO,
5143007,BOLSENA 1,SERIE LACUSTRE,0.0,40.0,"SABBIE, GHIAIE ED ARGILLE",QUATERNARIO,
427572,BONAPARTE 1 DIR,,0.0,1246.0,ARGILLE E SABBIE,,
392828,BONAVENTURA 1,,0.0,530.0,ARGILLE,,
543421,BONORVA,,0.0,70.0,TUFI POMICEI,OLIGOCENE,MIOCENE
6728005,BORDOLANO 10,,0.0,1324.5,"SABBIE,ARGILLE E GHIAIE",QUATERNARIO,
6727009,BORDOLANO 14,,0.0,1188.7,"SABBIE,ARGILLE E CIOTTOLI",QUATERNARIO,
6727006,BORDOLANO 7,,0.0,1122.5,SABBIE E ARGILLE,QUATERNARIO,
6727007,BORDOLANO 8,,0.0,1261.45,"SABBIE,ARGILLE E CIOTTOLI",QUATERNARIO,
6727008,BORDOLANO 9,,0.0,1251.3,"SABBIE,ARGILLE E GHIAIE",QUATERNARIO,
6443007,BORECA 1,,0.0,1384.5,SABBIE E ARGILLE,QUATERNARIO,
6812001,BORGO D'ALE 1,,0.0,497.0,SABBIE E CIOTTOLI,QUATERNARIO,
6829001,BORGOSATOLLO 1,,0.0,599.4,"ARGILLE,SABBIE,GHIAIE",QUATERNARIO,
671124,BOSCARETO 1,,0.0,2240.0,SABBIE E ARGILLE,,
1008699,BOSCO 1,LIGURIDI S.L.,0.0,81.5,CALCARE-ARGILLITE,CRETACEO,EOCENE
5434001,BOSCO 2,FLYSCH CALCAREO MARNOSO,0.0,100.0,ARGILLITI E CALCARI MARNOSI,CRETACEO SUP.,
6441002,BOVA 1,,0.0,301.6,SABBIE ED ARGILLE,QUATERNARIO,
6441003,BOVA 2,,0.0,298.1,SABBIE CON ARGILLE,QUATERNARIO,
6441004,BOVA 3,,0.0,309.1,SABBIE CON ARGILLE,QUATERNARIO,
6441009,BOVA 4,,0.0,346.1,SABBIE CON ARGILLE,QUATERNARIO,
6441010,BOVA 5,,0.0,308.1,SABBIE CON ARGILLE,QUATERNARIO,
6736001,BOVOLONE 1,,0.0,900.4,ARGILLE E SABBIE,QUATERNARIO,
6528002,BRE'1,,0.0,1633.0,SABBIE E ARGILLE CON CIOTTOLI,QUATERNARIO,
360516,BRENDA 1 BIS DIR,,0.0,301.0,,,
237174,BRENDA 6,,0.0,296.0,,,
177376,BREZZA 1,,0.0,150.0,ARGILLE,,
6925001,BRIGNANO 1,,0.0,520.05,SABBIE CON INTERCALAZIONI DI ARGILLE E CIOTTOLI,PLEISTOCENE,PLIOCENE
2266003,BRONTE 1,,0.0,1437.0,"MARNE, ARGILLE E LAVE BASALTICHE",,
2266004,BRONTE 2,,0.0,1829.0,"MARNE, ARENARIE E CALCARI",,
2266005,BRONTE 3,,0.0,2503.0,ARGILLE ED ARENARIE,,
2266006,BRONTE 4,,0.0,1904.0,ARGILLE ED ARENARIE,,
2266007,BRONTE 6,,0.0,1601.0,ARENARIE ED ARGILLE,,
817378,BRUCIANO 1,CALCARE A PALOMBINI F.L.,0.0,490.0,CALCARE-ARGILLITE,CRETACEO-INF,
608513,BRUCIANO 1B,SERIE OFIOLITIFERA,0.0,450.0,"ARGILLITI, CALCARI MARNOSI",CRETACEO INF.,
6922006,BRUGHERIO 1,,0.0,686.5,"SABBIE,GHIAIE E ARGILLE",QUATERNARIO,
6921003,BRUGHERIO 10,,0.0,643.15,"SABBIE,ARGILLE E GHIAIE",QUATERNARIO,
6922007,BRUGHERIO 13,,0.0,597.0,"SABBIE,ARGILLE E CIOTTOLI",QUATERNARIO,
6921004,BRUGHERIO 17D,,0.0,626.3,"SABBIE,ARGILLE",QUATERNARIO,
6921002,BRUGHERIO 8,,0.0,566.0,SABBIE E ARGILLE,QUATERNARIO,
6922008,BRUGHERIO S1BISD,,0.0,826.6,"SABBIE,ARGILLE E CIOTTOLI",QUATERNARIO,
1009156,BUCADELGENERALE,LIGURIDI S.L.,0.0,201.0,CALCARE-ARGILLITE,CRETACEO,EOCENE
1004487,BUCADELPRETE,LIGURIDI S.L.,0.0,339.0,ARGILLITE-CALCARE SILICEO,CRETACEO,EOCENE
6340003,BUDRIO 1,,0.0,1381.7,SABBIE E ARGILLE CON CIOTTOLI,QUATERNARIO,
6241002,BUDRIO 2,,0.0,1461.8,SABBIE E ARGILLE CON CIOTTOLI,QUATERNARIO,
6241003,BUDRIO 3,,0.0,1476.25,SABBIE E ARGILLE CON CIOTTOLI,QUATERNARIO,
6241004,BUDRIO 4,,0.0,1486.25,SABBIE E ARGILLE CON CIOTTOLI,QUATERNARIO,
6241005,BUDRIO 5,,0.0,1486.25,SABBIE E ARGILLE,QUATERNARIO,
867093,BULERA 1,GRUPPO FORMAZIONI POSTOROGENICHE,0.0,270.0,ARGILLA-CONGLOMERATO,NEOGENE,
5535001,BULERA 2,FORMAZIONI POSTOROGENICHE,0.0,500.0,ARGILLE E SABBIE,PLIOCENE,
220665,BULERA 3,GRUPPO FORMAZIONI POSTOROGENICHE,0.0,220.0,ARGILLA-CONGLOMERATO-GESSO,NEOGENE,
568478,BULERA 4,GRUPPO FORMAZIONI POSTOROGENICHE,0.0,240.0,ARGILLA-SABBIA-CONGLOMERATO,NEOGENE,
5535002,BULERA 5,FORMAZIONI POSTOROGENICHE,0.0,240.0,"CONLOMERATI, ARGILLE E CALCARI",PLIOCENE,
5535003,BULERA 6,FORMAZIONI POSTOROGENICHE,0.0,50.0,ARGILLE,NEOGENE,
6922001,BURAGO 1,DEPOSITI ALLUVIONALI,0.0,66.0,GHIAIE E SABBIE,QUATERNARIO,
6528006,BUSSETO 1,,0.0,1260.2,"SABBIE,ARGILLE E GHIAIE",QUATERNARIO,
6528007,BUSSETO 3,,0.0,1226.3,"SABBIE,ARGILLE E GHIAIE",QUATERNARIO,
6528008,BUSSETO 4,,0.0,1202.8,ARGILLE E SABBIE,QUATERNARIO,
6528009,BUSSETO 7,,0.0,1297.3,"SABBIE,ARGILLE E GHIAIE",QUATERNARIO,
6528010,BUSSETO 8,,0.0,1274.3,"SABBIE,ARGILLE E GHIAIE",QUATERNARIO,
7254001,BUTTRIO 1,,0.0,696.0,"MARNE, ARENARIE E CALCARI",EOCENE,
1007535,CAFAGGIO 1,ALLUVIONI,0.0,15.0,GHIAIE IN MATRICE LIMOSA,QUATERNARIO,
5435001,CAGNESI 1,MACIGNO,0.0,50.0,ARENARIE,MIOCENE INF.,OLIGOCENE SUP.
1005244,CALAMAI,LIGURIDI S.L.,0.0,125.3,ARGILLITE CALCARE MARNOSO,CRETACEO ,EOCENE
1003023,CALDANELLE,LIGURIDI S.L.,0.0,128.1,ARGILLITE-CALCARE MARNOSO,CRETACEO,EOCENE
2163001,CALDERARI 1,,0.0,10.0,ARGILLE CON SABBIE ED ARENARIE,QUATERNARIO,PLIOCENE
6822007,CALEPPIO 1,DEPOSITI ALLUVIONALI,0.0,240.2,GHIAIE E ARGILLE,OLOCENE,
62065,CALIPSO 2,,0.0,306.0,,,
248556,CALPURNIA 3,,0.0,399.0,,,
2160001,CALTANISSETTA 1,,0.0,221.5,ARGILLE ED ARENARIE,ELVEZIANO,LANGHIANO
6521001,CALVIGNANO 1,,0.0,421.6,MARNE,MIOCENE,
670403,CAMILLA 1,,0.0,400.0,,,
6826003,CAMISANO 1,,0.0,982.0,SABBIE E ARGILLE,QUATERNARIO,
1862002,CAMMARATA 1,,0.0,2367.0,"ARGILLE, MARNE E SABBIE",,
1862005,CAMMARATA 2,,0.0,2417.0,ARGILLE E MARNE CON SABBIE,,
1962003,CAMMARATA 3,,0.0,2527.0,"ARGILLE, SABBIE, GESSI ED ANIDRITI",,
241269,CAMORSI 1,LIGURIDI S.L.,0.0,730.0,ARGILLITE-CALCARE-ARENARIA,CRETACEO,EOCENE
700980,CAMORSI 2,LIGURIDI S.L.,0.0,560.0,ARGILLITE-CALCARE-ARENARIA,CRETACEO,EOCENE
65194,CAMORSI 3,LIGURIDI S.L.,0.0,255.0,CALCARE MARNOSO-ARGILLITE-MARNA,CRETACEO,EOCENE
1009851,CAMPANE,SCAGLIA ROSSA,0.0,35.8,ARGILLITE,CRETACEO-S,EOCENE
1002675,CAMPIDANO 1,,0.0,39.0,GHIAIA E SABBIA A CEMENTO ARGILLOSO CON QUALCHE INTERCALAZIONE DI MARNA ARGILLOSA SABBIOSA,QUATERNARIO,
1006594,CAMPO,GRUPPO FORMAZIONI POSTOROGENICHE,0.0,72.9,CONGLOMERATO,MIOCENE,
824577,CAMPOAIMELI,GRUPPO FORMAZIONI POSTOROGENICHE,0.0,77.5,CONGLOMERATO-ARGILLA,MIOCENE,
128729,CAMPOAIPERI,GRUPPO SERIE MARINO-CONTIN.,0.0,514.0,CONGLOMERATO-SABBIA,PLIOCENE-INF,PLIOCENE-MEDIO
6428001,CAMPORE 1,,0.0,26.3,"CIOTTOLI,SABBIE E ARGILLE",QUATERNARIO,
6437001,CAMPOSANTO 1,,0.0,1657.7,SABBIE E ARGILLE,QUATERNARIO,
1006667,CAMPOSPORTIVO,LIGURIDI S.L.,0.0,445.6,ARGILLITE-CALCARE MARNOSO,CRETACEO,EOCENE
4371006,CANDELA 1,,0.0,2647.65,"MARNE ARGILLOSE,SABBIE ARGILLOSE CO",QUATERNARIO,PLIOCENE INF.
4371009,CANDELA 10,,0.0,1250.0,ARGILLE MARNOSE CON SABBIE E ARENAR,QUATERNARIO,PLIOCENE INF.
4470010,CANDELA 11,,0.0,238.0,ARGILLE MARNOSE,PLIOCENE SUP.,PLIOCENE INF.
4371011,CANDELA 13,,0.0,2023.0,"CALCARI,CALCARENITI,BRECCE CALCAREE",MIOCENE MED.,
4371012,CANDELA 15,,0.0,1835.0,"ARGILLE,SABBIE,MARNE,ARENARIE",QUATERNARIO,PLIOCENE INF.
4371013,CANDELA 16,,0.0,2127.0,"ARGILLE,MARNE,ARENARIE",QUATERNARIO,PLIOCENE INF.
4371014,CANDELA 17,,0.0,1670.0,"ARGILLEMARNOSE,SABBIE,ARENARIE,MAR",QUATERNARIO,PLIOCENE INF.
4371015,CANDELA 19,,0.0,1084.0,ARGILLE MARNOSE E SABBIE,QUATERNARIO,PLIOCENE SUP.
4371001,CANDELA 2,,0.0,231.0,MARNE ARGILLOSE E ARGILLE,QUATERNARIO,PLIOCENE
4371016,CANDELA 20,,0.0,1088.0,"ARGILLE MARNOSE,SABBIE,ARENARIE",QUATERNARIO,PLIOCENE SUP.
4371017,CANDELA 21,,0.0,1126.0,"ARGILLE,SABBIE,ARGILLE MARNOSE",QUATERNARIO,PLIOCENE SUP.
4371018,CANDELA 22,,0.0,386.0,"MOLASSE,CALCARI,MARNE",MIOCENE,
4371019,CANDELA 23,,0.0,1257.0,"ARGILLE MARNOSE,SABBIE,ARGILLE",QUATERNARIO,PLIOCENE INF.
4371020,CANDELA 24,,0.0,698.0,"ARGILLE,MARNE,CALCARI",QUATERNARIO,PLIOCENE INF.
4371021,CANDELA 25,,0.0,828.0,"ARGILLE,ARGILLE MARNOSE",QUATERNARIO,PLIOCENE INF.
4371022,CANDELA 26,,0.0,591.0,"ARGILLE CON SABBIE,CALCARI",PLIOCENE INF.,LANGHIANO
4371023,CANDELA 28,,0.0,1167.0,"ARGILLE,SABBIE,ARGILLE MARNOSE",QUATERNARIO,PLIOCENE SUP.
4371024,CANDELA 29,,0.0,234.0,ARGILLE SABBIOSE,TORTONIANO,
4371025,CANDELA 30,,0.0,661.0,"ARGILLE MARNOSE,SABBIE ARGILLOSE",QUATERNARIO,
4371026,CANDELA 31,,0.0,871.0,ARGILLE MARNOSE,QUATERNARIO,PLIOCENE INF.
3771001,CANDELA 32,,0.0,1113.0,ARGILLE E SABBIE QUARZOSE,QUATERNARIO,PLIOCENE SUP.
4371007,CANDELA 8,,0.0,1126.0,"ARGILLE MARNOSE,SABBIE,ARENARIE",QUATERNARIO,PLIOCENE SUP.
4371008,CANDELA 9,,0.0,1140.0,"ARGILLE MARNOSE,SABBIE,SABBIE ARGIL",QUATERNARIO,PLIOCENE SUP.
29213,CANNETO 2,GRUPPO FORMAZIONI POSTOROGENICHE,0.0,155.0,CONGLOMERATO-ARGILLITE-CALCARE,NEOGENE,
186427,CANNETO 3,GRUPPO SERIE MARINO-CONTIN.,0.0,65.0,ARGILLA-ARGILLA MARNOSA-CALCARE SILICEO-ARGILLITE,PLIOCENE-INF,
526923,CANNETO 4,SERIE OFIOLITIFERA,0.0,160.0,"ARGILLE,CALCARI,MARNE,OFIOLITI",CRETACEO INF.,
741847,CANNETO 4A,SERIE OFIOLITIFERA,0.0,160.0,"ARGILLEMARNOSE,CALC.MARNOSI,OFIOLI",CRETACEO INF.,
6145001,CANNUZZOLA 1,,0.0,646.05,"GHIAIE,ARGILLE E SABBIE",QUATERNARIO,
6145002,CANNUZZOLA 2,,0.0,983.6,"ARGILLE,SABBIE E CIOTTOLI",QUATERNARIO,
660325,CANOPO 2,,0.0,830.0,SABBIE E ARGILLE,,
1005654,CANTEO,GRUPPO FORMAZIONI POSTOROGENICHE,0.0,90.0,CONGLOMERATO-ARGILLA,PLIOCENE-I,
5241003,CAPANNACCE 1,LIGURIDI S.L.,0.0,765.0,ARGILLITI ED ARENARIE,EOCENE,CRETACEO
885922,CAPANNINI 1,GRUPPO FORMAZIONI POSTOROGENICHE,0.0,270.0,CONGLOMERATO-SABBIA-ARGILLA,NEOGENE,
934746,CAPANNINI 2,GRUPPO FORMAZIONI POSTOROGENICHE,0.0,406.0,ARGILLA-CONGLOMERATO-SABBIA,NEOGENE,
610724,CAPANNINI 3,GRUPPO FORMAZIONI POSTOROGENICHE,0.0,340.0,ARGILLA-CONGLOMERATO-SABBIA,NEOGENE,
1007034,CAPANNO/LL,BASAMENTO METAMORFICO SL,0.0,174.8,CALCARE-ARGILLITE,CRETACEO,EOCENE
1000926,CAPANNO/SR,LIGURIDI S.L.,0.0,154.7,ARGILLITE-CALCARE MARNOSO,CRETACEO,EOCENE
1001008,CAPANNOLI,GRUPPO FORMAZIONI POSTOROGENICHE,0.0,485.0,ARGILLA-ARGILLA MARNOSA-SABBIA-CONGLOMERATO,PLIOCENE,
8320634,CAPO NEGRO 1 DIR,PALAZZOLO,0.0,70.0,"WACKESTONE E PACKSTONE DA BIANCASTRI A BEIGE, TALORA GIALLASTRI, FOSSILIFERI (FRAMMENTI DI LAMELLIBRANCHI E GASTEROPODI, FORAMINIFERI PLANCTONICI PREVALENTI E BENTONICI)",TORTONIANO,
83701,CAPODIMONTE 1D,,0.0,2527.0,"PIROCLASTITI,TRACHITI,SIENITI,SKARN",QUATERNARIO,
323281,CAPODIMONTE 4,,0.0,940.0,"PIROCLASTITI,CALCARI MICRITICI,ARGI",QUATERNARIO,CRETACEO
1001951,CAPPELLINIALESSANDRO,LIGURIDI S.L.,0.0,116.8,ARGILLITE-CALCARE,CRETACEO,EOCENE
1009021,CAPPELLINIARTURO,LIGURIDI S.L.,0.0,168.2,ARGILLITE-CALCARE MARNOSO,CRETACEO,EOCENE
